name,asset_type,is_loop,duration_sec,resolution,server_file_path,file_hash,reuse_count,source,confidence,needs_human,notes
"Delgado-Baquerizo et al. 2018, Science.png",graphic,false,,3840x2160,"Media/Assets/Delgado-Baquerizo et al. 2018, Science.png",a0757d1e5b4c24918197d26057fd5005d10def502d4358c61ef8ae031266a33d,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Screenshot 2026-05-29 at 10.07.27%E2%80%AFAM.png,graphic,false,,,lfile:///Volumes/T7_ProTools/ProPresenter/Media/Assets/Screenshot%202026-05-29%20at%2010.07.27%E2%80%AFAM.png,,1,propres_ssd,low,true,referenced in .pro but file NOT found on SSD Media/ (may be external volume T7 ProTools)
Screenshot 2026-05-29 at 10.05.32%E2%80%AFAM.png,graphic,false,,,lfile:///Volumes/T7_ProTools/ProPresenter/Media/Assets/Screenshot%202026-05-29%20at%2010.05.32%E2%80%AFAM.png,,1,propres_ssd,low,true,referenced in .pro but file NOT found on SSD Media/ (may be external volume T7 ProTools)
Screenshot 2026-05-29 at 10.04.45%E2%80%AFAM.png,graphic,false,,,lfile:///Volumes/T7_ProTools/ProPresenter/Media/Assets/Screenshot%202026-05-29%20at%2010.04.45%E2%80%AFAM.png,,1,propres_ssd,low,true,referenced in .pro but file NOT found on SSD Media/ (may be external volume T7 ProTools)
PLANETARY_RINGS_Broll_LOOPING_004815_4K_2997_40Mbps_H264.mp4,b_roll_loop,true,48.55,3840x2160,Media/Assets/PLANETARY_RINGS_Broll_LOOPING_004815_4K_2997_40Mbps_H264.mp4,aacb2cc860ef15d4a65ac3a6ed76d79da575e90d8b61173b0b08df980d3f466b,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Article Screenshot_James Worrell.png,graphic,false,,776x437,Media/Assets/Article Screenshot_James Worrell.png,419a361cb06b0f757a429e50250320bb5cf515382a3a69527f8752939db6caa0,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Article Graphic 2.png,graphic,false,,776x437,Media/Assets/Article Graphic 2.png,54cf85d8571a2f0c277dd503d794a8710cf6f18c6c159fdd263d6dc61f9292fc,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
image-1.jpg,graphic,false,,960x540,Media/Assets/image-1.jpg,691fbe9b1f5bc4903ef845c89a9de257ee6fa0d544d4b1179cee21b2f1437a1c,3,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Article Graphic 1.png,graphic,false,,776x437,Media/Assets/Article Graphic 1.png,3c1a6c4931b0460f38d527d22446a59a3b8a628a419f5b35557843b31d1f817f,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Interview3_OPENER_LOOPING_000020_4k_2997_40Mbps.mp4,b_roll_loop,true,20.02,3840x2160,Media/Assets/Interview3_OPENER_LOOPING_000020_4k_2997_40Mbps.mp4,b73d7a8302ada4317c26e2d1c34a7bceb633ecb6441314d805678971424eccc1,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
GSR_Broll_Galaxy_2_Looping_000100_4K_2997_mp4_40Mbps_H264.mp4,b_roll_loop,true,60.6,3840x2160,Media/Assets/GSR_Broll_Galaxy_2_Looping_000100_4K_2997_mp4_40Mbps_H264.mp4,97c51f55046ca4dad692f829d71c1a47445c916ae35297a536e8632496d61664,6,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Money_Broll_LOOPING.mp4,b_roll_loop,true,54.85,3840x2160,Media/Assets/Money_Broll_LOOPING.mp4,d21dda9ee5c0a064e7ec5dfcd701d518d7ed9bd0bcb852acaf6acf42dbf6d463,4,propres_ssd,high,false,duplicate content (same hash as Money_Broll_LOOPING.mp4)
Government_Broll.mp4,clip_with_audio,false,44.61,3840x2160,Media/Assets/Government_Broll.mp4,088d67fec978a49c84cc3b39c6dfac9d47b70b8ab5ec02ac5ccb5a1eadf47cc3,3,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Sun_Opener_Graphic.mp4,clip_with_audio,false,18.79,3840x2160,Media/Assets/Sun_Opener_Graphic.mp4,09866110555aae9d8a237343f47ce8521427ca6908ef68b661f006ca787b8fda,6,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Earth_Weather_Broll.mp4,clip_with_audio,false,43.58,3840x2160,Media/Assets/Earth_Weather_Broll.mp4,57e81271ac486d587b3fe6c065ca35196954937326eac9d2d4eb7902b06a0901,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Scientists In Lab_LOOPING_4K.mp4,b_roll_loop,true,,,,,2,propres_ssd,low,true,referenced in .pro but file NOT found on SSD Media/ (may be external volume T7 ProTools)
Simpsons_Clip_WITH_AUDIO.mp4,clip_with_audio,false,28.13,3840x2160,Media/Assets/Simpsons_Clip_WITH_AUDIO.mp4,dda4db583a5d24f8bf93afd20130fef70a4d89cbbd46d9b78f551ff7dc51667b,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Anti-government protest in Sri Lanka 2022.png,graphic,false,,3840x2160,Media/Assets/Anti-government protest in Sri Lanka 2022.png,76e17ede2953b7b9681f3715f133c9568f6d5d62e4903323ce2cdec1833dfd90,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
QA_S1_E23_MASTER_000223_1080p_2997_30Mbps_H264.mp4,clip_with_audio,false,143.01,1920x1080,Media/Assets/QA_S1_E23_MASTER_000223_1080p_2997_30Mbps_H264.mp4,089d8d9e3661babb964cfe0a0944c289ec421b31005088bc646839111ebb6623,1,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
VV_03_Carla_Daniel_000032_1080p_2997_40Mbps_H264.mp4,clip_with_audio,false,32.6,1920x1080,Media/Assets/VV_03_Carla_Daniel_000032_1080p_2997_40Mbps_H264.mp4,35558b404c45bcdfd43d5b424890e58bf2d4cdc7ec0b0102220d1ea3fbb3ea1d,1,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
FR_04_TheDarwinEffect_Ben_000046_4k_2997_40Mbps.mp4,clip_with_audio,false,46.68,3840x2160,Media/Assets/FR_04_TheDarwinEffect_Ben_000046_4k_2997_40Mbps.mp4,bc8a92697762f7892a42bcce4f01856e4c90c6bd5faddc44d5f7ef5c4adc6e92,1,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
GS_Minute_132_Too_Much_Salt_000100_4k_2997_40Mbps_H264.mp4,clip_with_audio,false,59.99,3840x2160,Media/Assets/GS_Minute_132_Too_Much_Salt_000100_4k_2997_40Mbps_H264.mp4,57cc5146fcc80a67400fcd604eb0e14a6bf6c6938824700d8870f7d484e6df86,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
THD_361_TimeSpaceAndMatter_GSN_000130_1080p_2997_7Mbps_H264-1.mp4,clip_with_audio,false,91.09,1920x1080,Media/Assets/THD_361_TimeSpaceAndMatter_GSN_000130_1080p_2997_7Mbps_H264-1.mp4,67af7419ae328c3d87074edbe0402d51481564b5c0cbf75b2544c074dab91104,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Evolution The Grand Experiment DVD Graphic.png,graphic,false,,3840x2160,Media/Assets/Evolution The Grand Experiment DVD Graphic.png,9cd9e2100d69008dd48ef26029b99976f3e9546e2bbfb98f7b8d46b380379cfc,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Part 3 Smithsonian 4k Tour Whales V1.mp4,clip_with_audio,false,774.04,1920x1080,Media/Assets/Part 3 Smithsonian 4k Tour Whales V1.mp4,711e4620550f3bb6b90c2f7febace78bb69b4d926374ef27d5aaee939755c820,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Presidential_Election_Clip_WITH_AUDIO.mp4,clip_with_audio,false,12.15,3840x2160,Media/Assets/Presidential_Election_Clip_WITH_AUDIO.mp4,6ef476e153a13651d4cfdbdbadca591ebe4206ca70212d1a44c364e20a4555ac,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Glacier_NPS.png,graphic,false,,3840x2160,Media/Assets/Glacier_NPS.png,9264ba0ce5fbf7e73a680edd9d4f1d0786d7bce8349be5873f5c99b121bb7ceb,3,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Climate_Research_Broll.mp4,clip_with_audio,false,41.74,3840x2160,Media/Assets/Climate_Research_Broll.mp4,045d80fe4e1292375b1fccdc05e129e8e269f78bfee771bfbe558a8c0bcf18f6,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Gore_Meeting People_Broll.mp4,clip_with_audio,false,21.82,3840x2160,Media/Assets/Gore_Meeting People_Broll.mp4,dd37715d805a709f67b9ea857aff49bbc2b2a6989c087d893ec8542f343ee97a,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Al_Gore_Climate_Change.mp4,clip_with_audio,false,20.35,3840x2160,Media/Assets/Al_Gore_Climate_Change.mp4,7d3bf266c5b9ea7a4fe4699a239455daea09c9fbb6959426e2541cd81b831df1,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Glacier National Park Article Screenshot.png,graphic,false,,3840x2160,Media/Assets/Glacier National Park Article Screenshot.png,9dd579627b28e812118d86351799bd18966aa461cd9807292e6643e7783893b0,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Al_Gore_broll.mp4,clip_with_audio,false,41.01,3840x2160,Media/Assets/Al_Gore_broll.mp4,cc28ca961594477643db219e93b3906e2907227212f8328604d5e85028bcbfda,3,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Ice_Glacier_Broll.mp4,clip_with_audio,false,49.78,3840x2160,Media/Assets/Ice_Glacier_Broll.mp4,59ce30eafcea93c7d8d7c4b7c0319345527df789fb491b8dd972ef23e6d1af7e,3,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Kilimanjaro.png,graphic,false,,3840x2160,Media/Assets/Kilimanjaro.png,4bb95d4512b5d6c01f5fa97bf9e1375a3f7c36d67fc99e9843ad6c3bb6e14fbd,3,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Truth_Opener_Graphic-1.mp4,clip_with_audio,false,15.95,3840x2160,Media/Assets/Truth_Opener_Graphic-1.mp4,93e6e11e7cd001394f5c7fe191068546ec2622e97c0ec4c0f76b22f4535295a1,4,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Al_Gore_Concession_Speech.mp4,clip_with_audio,false,23.26,3840x2160,Media/Assets/Al_Gore_Concession_Speech.mp4,2e6e76a035605c247d6ce16a22c697f174ec263745c746841fdcbac08a587566,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Al_Gore_Clip_WITH_AUDIO-1.mp4,clip_with_audio,false,16.58,3840x2160,Media/Assets/Al_Gore_Clip_WITH_AUDIO-1.mp4,f0b8b37233053517691dade04f1891b4bf4f1b532b01e42b38383af38a9c8aee,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Luxury_Broll_LOOP.mp4,b_roll_loop,true,79.01,3840x2160,Media/Assets/Luxury_Broll_LOOP.mp4,1f570c6541741f6fdd58dae6f4888031b3314f9657b65776b9a591daa34825b2,3,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Energy_Infrastructer_Broll.mp4,clip_with_audio,false,49.58,3840x2160,Media/Assets/Energy_Infrastructer_Broll.mp4,05ef13aa1ec3e077e92b9396fcf5774ec444e2b72d3d78bbbd9fa6755113cf35,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
VV_04_Diane_Daniel_000032_1080p_2997_40Mbps_H264.mp4,clip_with_audio,false,32.7,1920x1080,Media/Assets/VV_04_Diane_Daniel_000032_1080p_2997_40Mbps_H264.mp4,9b758883c8b9352715f6f4df1dd6eb23c7deaab50c7f3b39fd0af37419639daa,1,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
FR_05_TheGeniusOfEarlyMan_Morgan_000106_4k_2997_40Mbps.mp4,clip_with_audio,false,66.7,3840x2160,Media/Assets/FR_05_TheGeniusOfEarlyMan_Morgan_000106_4k_2997_40Mbps.mp4,871d8b5ed62ea13c6540170b62f0a25f796e6b513f8c382d20fa2d14bb81dcd9,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
THD_374_CREATION_Ardipithecus_ROLLIN_000400_4K_2997_40Mbps_H264.mp4,clip_with_audio,false,240.01,3840x2160,Media/Assets/THD_374_CREATION_Ardipithecus_ROLLIN_000400_4K_2997_40Mbps_H264.mp4,23c3e293d3e6c894fca4ec5ef9341b69d732d2673e77495e73b992f171788c14,1,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
CTN_Promo_Graphic.png,graphic,false,,3840x2160,Media/Assets/CTN_Promo_Graphic.png,b37eb6c63f7b4850f051966e69662364174f68ef963abf8427f68dc8e086d3dc,3,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Neanderthal_Broll.mp4,clip_with_audio,false,48.25,3840x2160,Media/Assets/Neanderthal_Broll.mp4,6976606c8db3ec093247fe8b061cf7d3efba2c73a682e5f97ee3a998b341928c,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Sun_Broll.mp4,clip_with_audio,false,46.01,3840x2160,Media/Assets/Sun_Broll.mp4,bc0e3f8048dfa9593e8ad3dd98f4e8229410e3ece0a8f3ff46d9c49bdc068e41,3,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Earth_Core_Magnetic_Field_Broll.mp4,clip_with_audio,false,46.81,3840x2160,Media/Assets/Earth_Core_Magnetic_Field_Broll.mp4,77f3c2d4f8f52f4bc8f3cc5826d32ff788fae2e185da7f99817403dbc0bb0bbe,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
2012_Clip_WITH_AUDIO.mp4,clip_with_audio,false,16.18,3840x2160,Media/Assets/2012_Clip_WITH_AUDIO.mp4,c7dc63ff47ceb8576989f5aa2c7609bcaf3b191115d1c359e9c47af7611e4e5b,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
MagneticField.png,graphic,false,,3840x2160,Media/Assets/MagneticField.png,7746ed1b8e2c9aa8ee59086701da8bd4ce21200edb278663ea23e9caf7d1e4b6,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Knowing_Clip_WITH_AUDIO.mp4,clip_with_audio,false,16.22,3840x2160,Media/Assets/Knowing_Clip_WITH_AUDIO.mp4,3ead59df3bbed129ddc1de17a321cf90ea5747a7bfa92b4e7db69669f39f40cc,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
The_Core_Clip_WITH_AUDIO.mp4,clip_with_audio,false,22.69,3840x2160,Media/Assets/The_Core_Clip_WITH_AUDIO.mp4,c218ec218fdca7f95f6b32419f6e9833f7f877822d0909a3b307c5705f8ae7c1,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Earth_Opener_Graphic-1.mp4,clip_with_audio,false,18.28,3840x2160,Media/Assets/Earth_Opener_Graphic-1.mp4,633a1894cd3566b94e67ba5976e7487bb31c7925d82f4926e09e18a808633cca,4,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
VV_05_Wanda_Gabe_000031_1080p_2997_40Mbps_H264.mp4,clip_with_audio,false,31.23,1920x1080,Media/Assets/VV_05_Wanda_Gabe_000031_1080p_2997_40Mbps_H264.mp4,a541e3811fcb3478b38cdb43fb74dc1d0fc0555d091c1b64d8211d9689e0bdf2,1,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Astronomy 1.mp4,clip_with_audio,false,30.03,3840x2160,Media/Assets/Astronomy 1.mp4,a28c44937919aaeea28708b96abda7bec6e4c4da2d306a455999d912485d2da7,7,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
SpacePics01_LOOPING_MONTAGE_000048_4k_2997_40Mbps_H264.mp4,b_roll_loop,true,48.05,3840x2160,Media/Assets/SpacePics01_LOOPING_MONTAGE_000048_4k_2997_40Mbps_H264.mp4,47daeedb7d3d4b72d6d650302c18b6bddf141e08e8b847db64d75b5c49bde669,8,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
AlienPlanets_LOOPING_000106_4k_2997_40Mbps.mp4,b_roll_loop,true,66.57,3840x2160,Media/Assets/AlienPlanets_LOOPING_000106_4k_2997_40Mbps.mp4,16983a883bbad16c097556f81c10cd292fd7c2eef290ae1536416c42c94dbf3b,8,propres_ssd,high,false,duplicate content (same hash as AlienPlanets_LOOPING_000106_4k_2997_40Mbps.mp4)
Mars_LOOPING_000025_4k_2997_40Mbps.mp4,b_roll_loop,true,25.02,3840x2160,Media/Assets/Mars_LOOPING_000025_4k_2997_40Mbps.mp4,19b8b85a07a798b134da13aefed529022ba36bdb23792777aa3fb4821a5fc559,8,propres_ssd,high,false,duplicate content (same hash as Mars_LOOPING_000025_4k_2997_40Mbps.mp4)
GSR_Michael_Maughon_OPENER_4.mp4,clip_with_audio,false,16.78,3840x2160,Media/Assets/GSR_Michael_Maughon_OPENER_4.mp4,654ec1ccbf2b901917475ca09e47d866a2c69a7e4220ca1f5fba7f52ce58e9dc,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Screenshot 2025-10-17 at 1.43.27%E2%80%AFPM.png,graphic,false,,,kfile:///Volumes/T7_ProTools/ProPresenter/Media/Assets/Screenshot%202025-10-17%20at%201.43.27%E2%80%AFPM.png,,1,propres_ssd,low,true,referenced in .pro but file NOT found on SSD Media/ (may be external volume T7 ProTools)
GSR_OPENER_002000_4K_2997_40Mbps_H264-2.mp4,clip_with_audio,false,20.02,3840x2160,Media/Assets/GSR_OPENER_002000_4K_2997_40Mbps_H264-2.mp4,0f71bca30052fcf7083b7a0cbe20b96901d37639f41898d3ec765bd9c1b79fc3,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Screenshot 2025-10-14 at 6.00.25%E2%80%AFPM.png,graphic,false,,,kfile:///Volumes/T7_ProTools/ProPresenter/Media/Assets/Screenshot%202025-10-14%20at%206.00.25%E2%80%AFPM.png,,1,propres_ssd,low,true,referenced in .pro but file NOT found on SSD Media/ (may be external volume T7 ProTools)
DNA_Broll_LOOPING_4K.mp4,b_roll_loop,true,46.05,3840x2160,Media/Assets/DNA_Broll_LOOPING_4K.mp4,298863f013d5c01d42c17bf22e37419732bb73df94e98ef91bf99328801dd42f,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
CRISPR_GENETICS_LOOP.mp4,b_roll_loop,true,,,,,2,propres_ssd,low,true,referenced in .pro but file NOT found on SSD Media/ (may be external volume T7 ProTools)
